seconds,underlying,volume
9197,194.41,1
9198,194.399,2
9199,194.399,2
9200,194.399,2
9201,194.399,2
9202,194.399,2
9203,194.399,2
9204,194.399,2
9205,194.395,1
9206,194.395,1
9207,194.395,1
9208,194.395,1
9209,194.395,1
9210,194.395,1
9211,194.41,1
9212,194.405,5
9213,194.404,5
9214,194.3857,2
9215,194.39,2
9216,194.39,1
9217,194.35,1
9218,194.355,1
9219,194.36,1
9220,194.365,5
9221,194.36,1
9222,194.355,1
9223,194.36,1
9224,194.37,1
9225,194.37,1
9226,194.37,1
9227,194.37,1
9228,194.38,1
9229,194.38,1
9230,194.38,1
9231,194.3787,7
9232,194.37,1
9233,194.363,1
9234,194.36,1
9235,194.36,1
9236,194.35,9
9237,194.35,9
9238,194.345,1
9239,194.345,1
9240,194.33,1
9241,194.33,1
9242,194.33,1
9243,194.33,1
9244,194.33,1
9245,194.32,2
9246,194.32,2
9247,194.32,2
9248,194.32,2
9249,194.3209,3
9250,194.323,2
9251,194.33,1
9252,194.3207,2
9253,194.33,1
9254,194.33,1
9255,194.34,2
9256,194.3435,1
9257,194.35,1
9258,194.35,1
9259,194.35,1
9260,194.35,1
9261,194.36,1
9262,194.36,22
9263,194.36,22
9264,194.36,22
9265,194.37,1
9266,194.37,1
9267,194.37,1
9268,194.38,1
9269,194.375,1
9270,194.37,1
9271,194.38,2
9272,194.38,2
9273,194.4,1
9274,194.41,1
9275,194.4,1
9276,194.394,4
9277,194.394,4
9278,194.38,3
9279,194.38,1
9280,194.38,1
9281,194.3699,5
9282,194.355,1
9283,194.3599,1
9284,194.3599,1
9285,194.335,3
9286,194.34,1
9287,194.34,1
9288,194.34,1
9289,194.34,1
9290,194.35,1
9291,194.345,1
9292,194.345,1
9293,194.35,8
9294,194.35,8
9295,194.35,8
9296,194.3401,1
9297,194.3401,1
9298,194.3401,1
9299,194.36,1
9300,194.3599,9
9301,194.3599,9
9302,194.3601,1
9303,194.355,1
9304,194.37,1
9305,194.3682,4
9306,194.37,2
9307,194.3623,1
9308,194.37,2
9309,194.37,2
9310,194.37,1
9311,194.37,1
9312,194.37,1
9313,194.37,1
9314,194.38,3
9315,194.38,3
9316,194.38,1
9317,194.38,1
9318,194.38,1
9319,194.39,19
9320,194.39,19
9321,194.39,19
9322,194.39,1
9323,194.4,1
9324,194.4,1
9325,194.4099,1
9326,194.4099,1
9327,194.41,1
9328,194.41,1
9329,194.41,1
9330,194.41,1
9331,194.39,1
9332,194.39,1
9333,194.39,1
9334,194.389,1
9335,194.389,1
9336,194.389,1
9337,194.3799,1
9338,194.3799,1
9339,194.373,10
9340,194.375,1
9341,194.375,1
9342,194.375,1
9343,194.3799,1
9344,194.375,1
9345,194.375,1
9346,194.375,1
9347,194.375,1
9348,194.37,1
9349,194.37,1
9350,194.374,2
9351,194.39,1
9352,194.4,1
9353,194.4,1
9354,194.395,2
9355,194.395,2
9356,194.39,1
9357,194.39,1
9358,194.375,1
9359,194.375,1
9360,194.37,1
9361,194.38,1
9362,194.38,1
9363,194.37,1
9364,194.38,1
9365,194.38,1
9366,194.38,1
9367,194.38,1
9368,194.39,1
9369,194.37,1
9370,194.37,1
9371,194.37,1
9372,194.3799,1
9373,194.38,1
9374,194.38,1
9375,194.38,1
9376,194.39,1
9377,194.39,1
9378,194.3864,5
9379,194.3864,5
9380,194.3864,5
9381,194.3864,5
9382,194.3864,5
9383,194.3864,5
9384,194.39,3
9385,194.39,3
9386,194.39,3
9387,194.4,1
9388,194.4,1
9389,194.4,1
9390,194.405,1
9391,194.405,1
9392,194.41,1
9393,194.42,1
9394,194.42,1
9395,194.42,1
9396,194.42,1
9397,194.42,1
9398,194.4218,1
9399,194.4218,1
9400,194.4218,1
9401,194.4218,1
9402,194.4299,5
9403,194.43,1
9404,194.425,1
9405,194.425,1
9406,194.425,1
9407,194.42,1
9408,194.42,1
9409,194.42,3
9410,194.41,1
9411,194.41,1
9412,194.4073,2
9413,194.4,5
9414,194.41,1
9415,194.41,1
9416,194.42,1
9417,194.42,1
9418,194.42,1
9419,194.42,1
9420,194.42,1
9421,194.42,1
9422,194.42,1
9423,194.42,1
9424,194.41,1
9425,194.41,1
9426,194.41,1
9427,194.41,1
9428,194.4002,1
9429,194.4002,1
9430,194.4,1
9431,194.4,1
9432,194.42,1
9433,194.42,1
9434,194.42,14
9435,194.415,1
9436,194.415,1
9437,194.415,1
9438,194.43,3
9439,194.43,3
9440,194.41,1
9441,194.4015,2
9442,194.4,1
9443,194.38,2
9444,194.375,1
9445,194.365,3
9446,194.37,1
9447,194.36,2
9448,194.37,3
9449,194.36,2
9450,194.37,1
9451,194.37,1
9452,194.37,5
9453,194.3688,1
9454,194.37,1
9455,194.3705,1
9456,194.38,1
9457,194.39,5
9458,194.385,1
9459,194.385,1
9460,194.384,3
9461,194.384,3
9462,194.39,1
9463,194.38,1
9464,194.38,2
9465,194.375,1
9466,194.375,1
9467,194.38,1
9468,194.37,1
9469,194.376,3
9470,194.376,3
9471,194.376,3
9472,194.375,1
9473,194.39,1
9474,194.39,1
9475,194.39,1
9476,194.39,1
9477,194.404,1
9478,194.406,1
9479,194.4001,5
9480,194.4001,5
9481,194.4,1
9482,194.4,1
9483,194.405,3
9484,194.405,3
9485,194.405,3
9486,194.395,1
9487,194.3902,4
9488,194.3826,1
9489,194.385,1
9490,194.385,1
9491,194.385,1
9492,194.385,1
9493,194.38,1
9494,194.38,1
9495,194.38,1
9496,194.38,1
9497,194.38,1
9498,194.375,1
9499,194.37,1
9500,194.37,1
9501,194.37,1
9502,194.37,1
9503,194.3815,3
9504,194.39,2
9505,194.3901,1
9506,194.4,1
9507,194.4,1
9508,194.4,1
9509,194.4,1
9510,194.4,1
9511,194.41,1
9512,194.41,1
9513,194.41,1
9514,194.41,1
9515,194.395,1
9516,194.3701,5
9517,194.375,1
9518,194.375,1
9519,194.365,1
9520,194.365,1
9521,194.365,1
9522,194.37,1
9523,194.36,1
9524,194.34,1
9525,194.35,1
9526,194.35,1
9527,194.34,2
9528,194.34,1
9529,194.345,1
9530,194.3592,1
9531,194.3592,1
9532,194.3592,1
9533,194.3592,1
9534,194.355,1
9535,194.355,1
9536,194.36,1
9537,194.36,1
9538,194.38,1
9539,194.38,1
9540,194.38,1
9541,194.38,1
9542,194.38,1
9543,194.38,1
9544,194.3799,10
9545,194.3799,10
9546,194.3782,1
9547,194.3716,1
9548,194.3779,2
9549,194.38,1
9550,194.38,1
9551,194.38,1
9552,194.3731,1
9553,194.3731,1
9554,194.375,1
9555,194.39,2
9556,194.39,1
9557,194.39,1
9558,194.39,3
9559,194.42,1
9560,194.42,1
9561,194.42,1
9562,194.42,1
9563,194.41,1
9564,194.405,1
9565,194.405,1
9566,194.405,1
9567,194.405,1
9568,194.405,2
9569,194.405,2
9570,194.405,2
9571,194.405,2
9572,194.405,1
9573,194.405,1
9574,194.405,1
9575,194.405,1
9576,194.405,1
9577,194.4062,2
9578,194.405,1
9579,194.405,1
9580,194.405,12
9581,194.41,1
9582,194.41,1
9583,194.41,1
9584,194.4081,1
9585,194.4081,1
9586,194.4081,1
9587,194.42,1
9588,194.42,1
9589,194.425,1
9590,194.425,1
9591,194.4294,1
9592,194.43,1
9593,194.42,1
9594,194.41,1
9595,194.415,1
9596,194.415,1
9597,194.405,1
9598,194.405,1
9599,194.405,1
9600,194.405,1
9601,194.405,1
9602,194.405,1
9603,194.405,1
9604,194.405,1
9605,194.405,1
9606,194.405,1
9607,194.405,1
9608,194.407,1
9609,194.41,1
9610,194.41,1
9611,194.41,15
9612,194.415,1
9613,194.405,1
9614,194.4014,1
9615,194.405,2
9616,194.405,2
9617,194.405,2
9618,194.405,2
9619,194.405,2
9620,194.405,2
9621,194.4,3
9622,194.4,3
9623,194.4,3
9624,194.3859,2
9625,194.39,1
9626,194.39,1
9627,194.39,1
9628,194.39,1
9629,194.365,6
9630,194.36,1
9631,194.35,1
9632,194.35,1
9633,194.345,1
9634,194.35,1
9635,194.36,1
9636,194.36,1
9637,194.36,1
9638,194.36,1
9639,194.35,1
9640,194.35,1
9641,194.335,3
9642,194.335,3
9643,194.34,1
9644,194.33,1
9645,194.34,5
9646,194.335,1
9647,194.33,1
9648,194.33,1
9649,194.33,1
9650,194.33,1
9651,194.33,1
9652,194.33,1
9653,194.34,1
9654,194.34,5
9655,194.33,1
9656,194.33,1
9657,194.33,1
9658,194.325,5
9659,194.325,5
9660,194.3157,1
9661,194.32,1
9662,194.31,1
9663,194.31,1
9664,194.32,2
9665,194.31,1
9666,194.31,3
9667,194.33,1
9668,194.33,1
9669,194.34,1
9670,194.33,1
9671,194.33,1
9672,194.33,1
9673,194.33,1
9674,194.33,1
9675,194.33,1
9676,194.3201,1
9677,194.3201,1
9678,194.25,2
9679,194.2501,22
9680,194.2501,22
9681,194.2501,22
9682,194.2501,5
9683,194.2597,13
9684,194.2601,1
9685,194.2601,1
9686,194.2601,1
9687,194.26,1
9688,194.26,1
9689,194.26,1
9690,194.265,3
9691,194.265,3
9692,194.265,3
9693,194.27,2
9694,194.2619,3
9695,194.265,1
9696,194.265,1
9697,194.265,1
9698,194.255,2
9699,194.255,2
9700,194.2597,50
9701,194.26,2
9702,194.27,1
9703,194.28,1
9704,194.2815,1
9705,194.29,1
9706,194.295,3
9707,194.2999,10
9708,194.295,1
9709,194.31,1
9710,194.31,1
9711,194.31,1
9712,194.31,1
9713,194.315,1
9714,194.335,1
9715,194.335,1
9716,194.3317,1
9717,194.335,1
9718,194.325,6
9719,194.325,6
