v,vw,o,c,h,l,t,n,consistency,date
2000,184.5631,184.561,184.565,184.57,184.561,1704820564000,11,1000.0,2024-01-09 11:16:04
1352,184.5607,184.5669,184.5579,184.5669,184.5579,1704820565000,19,1000.0,2024-01-09 11:16:05
843,184.547,184.5513,184.5401,184.5513,184.5401,1704820566000,23,1000.0,2024-01-09 11:16:06
4387,184.5319,184.54,184.52,184.54,184.52,1704820567000,68,1000.0,2024-01-09 11:16:07
1439,184.5307,184.53,184.535,184.535,184.53,1704820568000,20,1000.0,2024-01-09 11:16:08
751,184.5306,184.53,184.53,184.53,184.53,1704820569000,10,1000.0,2024-01-09 11:16:09
833,184.5381,184.54,184.535,184.54,184.535,1704820570000,9,1000.0,2024-01-09 11:16:10
2266,184.5326,184.5347,184.5397,184.54,184.53,1704820571000,33,1000.0,2024-01-09 11:16:11
114,184.5304,184.53,184.53,184.53,184.53,1704820572000,6,1000.0,2024-01-09 11:16:12
828,184.5304,184.5316,184.5301,184.5316,184.53,1704820573000,14,1000.0,2024-01-09 11:16:13
796,184.5322,184.53,184.54,184.54,184.53,1704820574000,5,1000.0,2024-01-09 11:16:14
732,184.5319,184.53,184.535,184.535,184.53,1704820575000,8,1000.0,2024-01-09 11:16:15
602,184.5303,184.53,184.5301,184.5301,184.53,1704820576000,26,1000.0,2024-01-09 11:16:16
835,184.5226,184.525,184.5211,184.525,184.5211,1704820579000,13,3000.0,2024-01-09 11:16:19
773,184.5194,184.52,184.515,184.52,184.515,1704820581000,16,2000.0,2024-01-09 11:16:21
3636,184.5009,184.501,184.5031,184.5031,184.5,1704820583000,57,2000.0,2024-01-09 11:16:23
6194,184.5001,184.5,184.4999,184.5,184.4999,1704820584000,71,1000.0,2024-01-09 11:16:24
348,184.491,184.49,184.4923,184.4923,184.49,1704820585000,8,1000.0,2024-01-09 11:16:25
3409,184.4911,184.4903,184.4988,184.4988,184.4903,1704820586000,11,1000.0,2024-01-09 11:16:26
501,184.49,184.49,184.49,184.49,184.49,1704820587000,2,1000.0,2024-01-09 11:16:27
255,184.4909,184.4917,184.4917,184.4917,184.4917,1704820588000,6,1000.0,2024-01-09 11:16:28
525,184.4936,184.4903,184.495,184.495,184.4903,1704820589000,7,1000.0,2024-01-09 11:16:29
2015,184.4909,184.495,184.4901,184.495,184.4901,1704820590000,7,1000.0,2024-01-09 11:16:30
458,184.4961,184.495,184.495,184.5,184.495,1704820592000,6,2000.0,2024-01-09 11:16:32
741,184.4901,184.49,184.49,184.49,184.49,1704820594000,14,2000.0,2024-01-09 11:16:34
3144,184.482,184.485,184.485,184.49,184.472,1704820595000,55,1000.0,2024-01-09 11:16:35
388,184.4832,184.4826,184.4842,184.4842,184.4826,1704820597000,5,2000.0,2024-01-09 11:16:37
124,184.482,184.4816,184.4816,184.4816,184.4816,1704820600000,5,3000.0,2024-01-09 11:16:40
448,184.4764,184.48,184.48,184.48,184.48,1704820601000,14,1000.0,2024-01-09 11:16:41
568,184.4739,184.4721,184.4701,184.4799,184.4701,1704820602000,7,1000.0,2024-01-09 11:16:42
669,184.4703,184.47,184.47,184.47,184.47,1704820603000,15,1000.0,2024-01-09 11:16:43
722,184.4615,184.4681,184.4601,184.4681,184.4601,1704820604000,7,1000.0,2024-01-09 11:16:44
5818,184.4686,184.4699,184.4626,184.4699,184.462,1704820605000,12,1000.0,2024-01-09 11:16:45
8339,184.451,184.465,184.45,184.465,184.45,1704820606000,66,1000.0,2024-01-09 11:16:46
1463,184.4409,184.45,184.43,184.45,184.43,1704820607000,30,1000.0,2024-01-09 11:16:47
116,184.4368,184.433,184.433,184.433,184.433,1704820608000,5,1000.0,2024-01-09 11:16:48
844,184.4382,184.4399,184.43,184.4399,184.43,1704820609000,14,1000.0,2024-01-09 11:16:49
2110,184.4301,184.43,184.43,184.43,184.43,1704820610000,39,1000.0,2024-01-09 11:16:50
874,184.4304,184.43,184.43,184.4303,184.43,1704820611000,18,1000.0,2024-01-09 11:16:51
507,184.4321,184.4301,184.435,184.435,184.4301,1704820612000,9,1000.0,2024-01-09 11:16:52
2335,184.4369,184.4315,184.4499,184.4499,184.4315,1704820613000,22,1000.0,2024-01-09 11:16:53
719,184.4456,184.4497,184.45,184.45,184.4401,1704820614000,11,1000.0,2024-01-09 11:16:54
1546,184.4419,184.45,184.44,184.45,184.4301,1704820615000,19,1000.0,2024-01-09 11:16:55
1704,184.4303,184.43,184.43,184.433,184.43,1704820616000,19,1000.0,2024-01-09 11:16:56
161,184.4285,184.4292,184.4292,184.4292,184.4292,1704820617000,4,1000.0,2024-01-09 11:16:57
361,184.4217,184.4201,184.4224,184.4224,184.4201,1704820618000,4,1000.0,2024-01-09 11:16:58
386,184.4277,184.4284,184.4284,184.4284,184.4284,1704820619000,6,1000.0,2024-01-09 11:16:59
2975,184.4129,184.42,184.415,184.42,184.41,1704820620000,45,1000.0,2024-01-09 11:17:00
461,184.4134,184.415,184.4128,184.415,184.4128,1704820621000,11,1000.0,2024-01-09 11:17:01
1781,184.4102,184.41,184.41,184.41,184.41,1704820622000,16,1000.0,2024-01-09 11:17:02
5229,184.398,184.4,184.4,184.4012,184.3901,1704820623000,63,1000.0,2024-01-09 11:17:03
742,184.3995,184.395,184.4,184.4,184.395,1704820624000,16,1000.0,2024-01-09 11:17:04
1486,184.3987,184.4,184.39,184.405,184.39,1704820625000,27,1000.0,2024-01-09 11:17:05
131,184.3902,184.3902,184.3902,184.3902,184.3902,1704820626000,5,1000.0,2024-01-09 11:17:06
2408,184.3948,184.395,184.395,184.395,184.395,1704820627000,13,1000.0,2024-01-09 11:17:07
1036,184.3923,184.3913,184.4,184.4,184.39,1704820628000,12,1000.0,2024-01-09 11:17:08
320,184.3934,184.3997,184.3901,184.3997,184.3901,1704820629000,8,1000.0,2024-01-09 11:17:09
1197,184.3912,184.3959,184.39,184.3959,184.39,1704820630000,18,1000.0,2024-01-09 11:17:10
152,184.3945,184.395,184.395,184.395,184.395,1704820631000,6,1000.0,2024-01-09 11:17:11
181,184.392,184.3925,184.3925,184.3925,184.3925,1704820632000,6,1000.0,2024-01-09 11:17:12
245,184.392,184.3915,184.3915,184.3915,184.3915,1704820633000,7,1000.0,2024-01-09 11:17:13
2734,184.3881,184.3901,184.38,184.3901,184.38,1704820634000,25,1000.0,2024-01-09 11:17:14
3758,184.3843,184.39,184.39,184.39,184.38,1704820635000,55,1000.0,2024-01-09 11:17:15
949,184.3941,184.395,184.39,184.395,184.39,1704820637000,8,2000.0,2024-01-09 11:17:17
256,184.4387,184.398,184.398,184.398,184.398,1704820638000,7,1000.0,2024-01-09 11:17:18
956,184.4006,184.4,184.4,184.405,184.4,1704820639000,21,1000.0,2024-01-09 11:17:19
353,184.3993,184.3978,184.4,184.4,184.3978,1704820640000,7,1000.0,2024-01-09 11:17:20
3775,184.4032,184.4,184.4,184.41,184.4,1704820641000,17,1000.0,2024-01-09 11:17:21
265,184.4035,184.4022,184.405,184.405,184.4022,1704820642000,9,1000.0,2024-01-09 11:17:22
256,184.4069,184.41,184.41,184.41,184.41,1704820643000,7,1000.0,2024-01-09 11:17:23
150,184.4085,184.41,184.41,184.41,184.41,1704820644000,6,1000.0,2024-01-09 11:17:24
5622,184.4003,184.4,184.4062,184.4062,184.4,1704820645000,20,1000.0,2024-01-09 11:17:25
3012,184.405,184.405,184.405,184.405,184.405,1704820646000,6,1000.0,2024-01-09 11:17:26
1307,184.4145,184.41,184.415,184.42,184.41,1704820647000,30,1000.0,2024-01-09 11:17:27
1766,184.4123,184.42,184.4122,184.42,184.41,1704820648000,17,1000.0,2024-01-09 11:17:28
531,184.412,184.4185,184.41,184.4185,184.41,1704820649000,4,1000.0,2024-01-09 11:17:29
1260,184.4067,184.42,184.4039,184.42,184.4014,1704820650000,21,1000.0,2024-01-09 11:17:30
471,184.4077,184.4028,184.41,184.41,184.4028,1704820651000,12,1000.0,2024-01-09 11:17:31
476,184.4115,184.415,184.41,184.415,184.41,1704820652000,12,1000.0,2024-01-09 11:17:32
176,184.4162,184.4199,184.4199,184.4199,184.4199,1704820653000,8,1000.0,2024-01-09 11:17:33
495,184.419,184.415,184.42,184.42,184.415,1704820654000,8,1000.0,2024-01-09 11:17:34
1013,184.418,184.4189,184.42,184.42,184.415,1704820655000,17,1000.0,2024-01-09 11:17:35
410,184.425,184.425,184.425,184.425,184.425,1704820656000,7,1000.0,2024-01-09 11:17:36
327,184.4246,184.425,184.425,184.425,184.425,1704820658000,6,2000.0,2024-01-09 11:17:38
158,184.4202,184.4201,184.4201,184.4201,184.4201,1704820660000,4,2000.0,2024-01-09 11:17:40
2003,184.425,184.425,184.425,184.425,184.425,1704820661000,3,1000.0,2024-01-09 11:17:41
482,184.4203,184.42,184.42,184.4218,184.42,1704820662000,12,1000.0,2024-01-09 11:17:42
422,184.4181,184.42,184.42,184.42,184.42,1704820663000,13,1000.0,2024-01-09 11:17:43
2583,184.4286,184.4202,184.43,184.43,184.4202,1704820664000,30,1000.0,2024-01-09 11:17:44
120,184.425,184.425,184.425,184.425,184.425,1704820665000,6,1000.0,2024-01-09 11:17:45
148,184.4208,184.42,184.42,184.42,184.42,1704820667000,5,2000.0,2024-01-09 11:17:47
319,184.4296,184.43,184.43,184.43,184.43,1704820668000,11,1000.0,2024-01-09 11:17:48
111,184.4303,184.43,184.43,184.43,184.43,1704820671000,3,3000.0,2024-01-09 11:17:51
885,184.4303,184.4317,184.43,184.4317,184.43,1704820672000,15,1000.0,2024-01-09 11:17:52
465,184.4258,184.43,184.423,184.43,184.42,1704820673000,6,1000.0,2024-01-09 11:17:53
106,184.4249,184.425,184.425,184.425,184.425,1704820676000,3,3000.0,2024-01-09 11:17:56
930,184.4254,184.4202,184.4299,184.4299,184.4202,1704820678000,7,2000.0,2024-01-09 11:17:58
1626,184.42,184.42,184.42,184.42,184.42,1704820679000,35,1000.0,2024-01-09 11:17:59
1414,184.4209,184.425,184.42,184.425,184.42,1704820682000,5,3000.0,2024-01-09 11:18:02
1130,184.4363,184.43,184.43,184.43,184.43,1704820683000,18,1000.0,2024-01-09 11:18:03
966,184.4417,184.44,184.4433,184.4433,184.44,1704820686000,20,3000.0,2024-01-09 11:18:06
426,184.4447,184.445,184.445,184.445,184.445,1704820688000,6,2000.0,2024-01-09 11:18:08
478,184.4399,184.44,184.44,184.44,184.44,1704820689000,13,1000.0,2024-01-09 11:18:09
510,184.44,184.44,184.44,184.44,184.44,1704820690000,12,1000.0,2024-01-09 11:18:10
210,184.436,184.4318,184.4318,184.4318,184.4318,1704820691000,8,1000.0,2024-01-09 11:18:11
1437,184.432,184.435,184.43,184.435,184.43,1704820692000,13,1000.0,2024-01-09 11:18:12
110,184.4235,184.4233,184.4233,184.4233,184.4233,1704820695000,4,3000.0,2024-01-09 11:18:15
1023,184.4298,184.4299,184.4299,184.4299,184.4299,1704820696000,8,1000.0,2024-01-09 11:18:16
1681,184.4327,184.43,184.44,184.44,184.43,1704820697000,22,1000.0,2024-01-09 11:18:17
888,184.4441,184.444,184.445,184.445,184.444,1704820698000,5,1000.0,2024-01-09 11:18:18
472,184.4426,184.445,184.44,184.445,184.44,1704820699000,7,1000.0,2024-01-09 11:18:19
301,184.4432,184.4447,184.44,184.4447,184.44,1704820700000,5,1000.0,2024-01-09 11:18:20
718,184.4445,184.4499,184.45,184.45,184.44,1704820702000,12,2000.0,2024-01-09 11:18:22
1200,184.4407,184.44,184.44,184.44,184.44,1704820703000,8,1000.0,2024-01-09 11:18:23
1954,184.4492,184.445,184.46,184.46,184.4428,1704820706000,28,3000.0,2024-01-09 11:18:26
279,184.4482,184.45,184.445,184.45,184.445,1704820707000,7,1000.0,2024-01-09 11:18:27
608,184.4444,184.445,184.445,184.445,184.445,1704820708000,9,1000.0,2024-01-09 11:18:28
8140,184.45,184.4499,184.45,184.45,184.4499,1704820709000,7,1000.0,2024-01-09 11:18:29
2517,184.4594,184.4482,184.4662,184.47,184.4482,1704820711000,33,2000.0,2024-01-09 11:18:31
1028,184.46,184.46,184.46,184.46,184.46,1704820712000,5,1000.0,2024-01-09 11:18:32
594,184.4707,184.47,184.465,184.47,184.465,1704820713000,10,1000.0,2024-01-09 11:18:33
864,184.4694,184.465,184.47,184.47,184.465,1704820714000,23,1000.0,2024-01-09 11:18:34
13075,184.4607,184.465,184.4597,184.4684,184.455,1704820715000,24,1000.0,2024-01-09 11:18:35
3401,184.4651,184.465,184.465,184.47,184.465,1704820717000,5,2000.0,2024-01-09 11:18:37
188,184.4626,184.4601,184.4601,184.4601,184.4601,1704820719000,8,2000.0,2024-01-09 11:18:39
106,184.4653,184.465,184.465,184.465,184.465,1704820720000,3,1000.0,2024-01-09 11:18:40
1028,184.466,184.4699,184.465,184.4699,184.465,1704820721000,10,1000.0,2024-01-09 11:18:41
3167,184.4652,184.465,184.4624,184.47,184.4624,1704820722000,11,1000.0,2024-01-09 11:18:42
583,184.467,184.47,184.4624,184.47,184.4624,1704820723000,10,1000.0,2024-01-09 11:18:43
106,184.4652,184.465,184.465,184.465,184.465,1704820724000,4,1000.0,2024-01-09 11:18:44
1856,184.4689,184.47,184.475,184.475,184.465,1704820725000,18,1000.0,2024-01-09 11:18:45
246,184.4742,184.4752,184.4752,184.4752,184.4752,1704820727000,6,2000.0,2024-01-09 11:18:47
1608,184.4697,184.47,184.46,184.475,184.46,1704820728000,20,1000.0,2024-01-09 11:18:48
791,184.4707,184.4683,184.475,184.475,184.465,1704820730000,11,2000.0,2024-01-09 11:18:50
987,184.4766,184.475,184.4775,184.48,184.475,1704820732000,13,2000.0,2024-01-09 11:18:52
1931,184.4786,184.48,184.48,184.49,184.47,1704820733000,36,1000.0,2024-01-09 11:18:53
788,184.4805,184.48,184.48,184.48,184.48,1704820734000,17,1000.0,2024-01-09 11:18:54
1349,184.4747,184.475,184.475,184.475,184.475,1704820735000,14,1000.0,2024-01-09 11:18:55
306,184.4745,184.4783,184.4783,184.4783,184.4783,1704820736000,6,1000.0,2024-01-09 11:18:56
144,184.4785,184.48,184.48,184.48,184.48,1704820737000,5,1000.0,2024-01-09 11:18:57
2808,184.4868,184.48,184.4801,184.49,184.48,1704820738000,25,1000.0,2024-01-09 11:18:58
121,184.4895,184.4899,184.4899,184.4899,184.4899,1704820739000,6,1000.0,2024-01-09 11:18:59
237,184.4921,184.49,184.49,184.49,184.49,1704820740000,12,1000.0,2024-01-09 11:19:00
1133,184.49,184.49,184.4901,184.4901,184.49,1704820741000,15,1000.0,2024-01-09 11:19:01
397,184.4985,184.495,184.5,184.5,184.495,1704820742000,12,1000.0,2024-01-09 11:19:02
193,184.4942,184.495,184.495,184.495,184.495,1704820743000,9,1000.0,2024-01-09 11:19:03
261,184.4931,184.4922,184.4922,184.4922,184.4922,1704820744000,8,1000.0,2024-01-09 11:19:04
682,184.4933,184.4928,184.4928,184.4928,184.4928,1704820745000,7,1000.0,2024-01-09 11:19:05
167,184.4966,184.5,184.5,184.5,184.5,1704820746000,9,1000.0,2024-01-09 11:19:06
620,184.4898,184.4921,184.4845,184.4921,184.4845,1704820747000,12,1000.0,2024-01-09 11:19:07
5733,184.4751,184.48,184.475,184.48,184.46,1704820748000,59,1000.0,2024-01-09 11:19:08
224,184.4594,184.4595,184.4595,184.4595,184.4595,1704820749000,6,1000.0,2024-01-09 11:19:09
1640,184.4697,184.46,184.475,184.475,184.46,1704820750000,15,1000.0,2024-01-09 11:19:10
566,184.4694,184.475,184.465,184.475,184.465,1704820751000,7,1000.0,2024-01-09 11:19:11
159,184.4667,184.4673,184.4673,184.4673,184.4673,1704820752000,4,1000.0,2024-01-09 11:19:12
163,184.4636,184.4623,184.4623,184.4623,184.4623,1704820753000,4,1000.0,2024-01-09 11:19:13
227,184.4672,184.4699,184.465,184.4699,184.465,1704820754000,6,1000.0,2024-01-09 11:19:14
324,184.4604,184.46,184.46,184.46,184.46,1704820755000,10,1000.0,2024-01-09 11:19:15
1595,184.4445,184.45,184.44,184.45,184.44,1704820756000,17,1000.0,2024-01-09 11:19:16
329,184.4433,184.444,184.4427,184.444,184.4427,1704820757000,6,1000.0,2024-01-09 11:19:17
6779,184.4304,184.44,184.42,184.44,184.42,1704820758000,60,1000.0,2024-01-09 11:19:18
440,184.4227,184.425,184.42,184.425,184.42,1704820759000,13,1000.0,2024-01-09 11:19:19
1176,184.4224,184.425,184.42,184.425,184.42,1704820760000,22,1000.0,2024-01-09 11:19:20
965,184.4174,184.42,184.4116,184.42,184.4116,1704820761000,22,1000.0,2024-01-09 11:19:21
959,184.4204,184.42,184.42,184.425,184.42,1704820762000,15,1000.0,2024-01-09 11:19:22
602,184.4192,184.4201,184.42,184.4201,184.415,1704820763000,9,1000.0,2024-01-09 11:19:23
118,184.4198,184.42,184.42,184.42,184.42,1704820764000,3,1000.0,2024-01-09 11:19:24
261,184.4101,184.41,184.41,184.41,184.41,1704820767000,5,3000.0,2024-01-09 11:19:27
330,184.4126,184.4141,184.4101,184.4141,184.4101,1704820769000,3,2000.0,2024-01-09 11:19:29
314,184.4152,184.4152,184.415,184.4152,184.415,1704820771000,5,2000.0,2024-01-09 11:19:31
2413,184.4111,184.4152,184.41,184.4152,184.41,1704820773000,5,2000.0,2024-01-09 11:19:33
326,184.4176,184.415,184.42,184.42,184.415,1704820774000,9,1000.0,2024-01-09 11:19:34
2195,184.4197,184.42,184.42,184.42,184.415,1704820775000,33,1000.0,2024-01-09 11:19:35
1423,184.4189,184.4184,184.42,184.42,184.4184,1704820776000,12,1000.0,2024-01-09 11:19:36
397,184.4079,184.41,184.4029,184.41,184.4029,1704820778000,21,2000.0,2024-01-09 11:19:38
651,184.3998,184.405,184.4,184.405,184.4,1704820779000,38,1000.0,2024-01-09 11:19:39
1611,184.3995,184.3979,184.405,184.405,184.3979,1704820780000,10,1000.0,2024-01-09 11:19:40
555,184.4068,184.41,184.41,184.41,184.4,1704820781000,7,1000.0,2024-01-09 11:19:41
145,184.4135,184.415,184.415,184.415,184.415,1704820782000,2,1000.0,2024-01-09 11:19:42
858,184.409,184.4171,184.4027,184.4171,184.4027,1704820784000,12,2000.0,2024-01-09 11:19:44
275,184.405,184.405,184.4012,184.405,184.4012,1704820785000,4,1000.0,2024-01-09 11:19:45
820,184.4001,184.4,184.4,184.4,184.4,1704820786000,18,1000.0,2024-01-09 11:19:46
303,184.4023,184.401,184.405,184.405,184.401,1704820787000,5,1000.0,2024-01-09 11:19:47
181,184.4001,184.4,184.4,184.4,184.4,1704820788000,6,1000.0,2024-01-09 11:19:48
2734,184.3823,184.39,184.39,184.39,184.38,1704820789000,30,1000.0,2024-01-09 11:19:49
141,184.385,184.385,184.385,184.385,184.385,1704820791000,3,2000.0,2024-01-09 11:19:51
101,184.3832,184.3832,184.3832,184.3832,184.3832,1704820792000,2,1000.0,2024-01-09 11:19:52
1388,184.3857,184.385,184.3899,184.3899,184.3817,1704820793000,7,1000.0,2024-01-09 11:19:53
922,184.3911,184.39,184.393,184.395,184.39,1704820795000,13,2000.0,2024-01-09 11:19:55
402,184.3973,184.3931,184.4,184.4,184.3931,1704820796000,8,1000.0,2024-01-09 11:19:56
215,184.3976,184.4,184.395,184.4,184.395,1704820797000,4,1000.0,2024-01-09 11:19:57
212,184.3915,184.39,184.39,184.39,184.39,1704820798000,6,1000.0,2024-01-09 11:19:58
167,184.398,184.4,184.4,184.4,184.4,1704820799000,9,1000.0,2024-01-09 11:19:59
513,184.3841,184.39,184.385,184.39,184.38,1704820800000,11,1000.0,2024-01-09 11:20:00
1021,184.3783,184.375,184.38,184.38,184.375,1704820801000,21,1000.0,2024-01-09 11:20:01
2082,184.4002,184.4,184.405,184.405,184.4,1704820802000,23,1000.0,2024-01-09 11:20:02
684,184.4105,184.41,184.41,184.415,184.41,1704820803000,19,1000.0,2024-01-09 11:20:03
1857,184.4191,184.42,184.4113,184.42,184.4113,1704820804000,29,1000.0,2024-01-09 11:20:04
671,184.4107,184.4109,184.41,184.4109,184.41,1704820806000,10,2000.0,2024-01-09 11:20:06
144,184.4115,184.41,184.41,184.41,184.41,1704820808000,5,2000.0,2024-01-09 11:20:08
801,184.4166,184.42,184.415,184.42,184.4142,1704820811000,6,3000.0,2024-01-09 11:20:11
846,184.4206,184.42,184.43,184.43,184.42,1704820812000,17,1000.0,2024-01-09 11:20:12
4001,184.4315,184.435,184.435,184.435,184.43,1704820813000,13,1000.0,2024-01-09 11:20:13
1255,184.43,184.43,184.43,184.43,184.43,1704820814000,10,1000.0,2024-01-09 11:20:14
170,184.4281,184.4299,184.4299,184.4299,184.4299,1704820815000,11,1000.0,2024-01-09 11:20:15
4424,184.4455,184.4287,184.45,184.45,184.4287,1704820817000,44,2000.0,2024-01-09 11:20:17
337,184.4565,184.45,184.45,184.45,184.45,1704820818000,10,1000.0,2024-01-09 11:20:18
841,184.4514,184.45,184.4501,184.459,184.45,1704820819000,12,1000.0,2024-01-09 11:20:19
330,184.4559,184.45,184.4572,184.4572,184.45,1704820820000,10,1000.0,2024-01-09 11:20:20
304,184.4515,184.4515,184.4515,184.4515,184.4515,1704820821000,5,1000.0,2024-01-09 11:20:21
294,184.449,184.45,184.45,184.45,184.45,1704820822000,10,1000.0,2024-01-09 11:20:22
117,184.4489,184.45,184.45,184.45,184.45,1704820823000,3,1000.0,2024-01-09 11:20:23
1445,184.44,184.44,184.44,184.44,184.44,1704820824000,23,1000.0,2024-01-09 11:20:24
207,184.4449,184.445,184.445,184.445,184.445,1704820825000,3,1000.0,2024-01-09 11:20:25
103,184.45,184.45,184.45,184.45,184.45,1704820826000,4,1000.0,2024-01-09 11:20:26
2017,184.4361,184.445,184.435,184.445,184.435,1704820828000,9,2000.0,2024-01-09 11:20:28
1116,184.4419,184.44,184.45,184.45,184.44,1704820830000,14,2000.0,2024-01-09 11:20:30
7524,184.4404,184.44,184.45,184.45,184.44,1704820831000,39,1000.0,2024-01-09 11:20:31
127,184.4322,184.4318,184.4318,184.4318,184.4318,1704820834000,2,3000.0,2024-01-09 11:20:34
327,184.4364,184.435,184.435,184.435,184.435,1704820836000,5,2000.0,2024-01-09 11:20:36
1040,184.4419,184.44,184.4426,184.4458,184.44,1704820838000,15,2000.0,2024-01-09 11:20:38
547,184.4463,184.45,184.45,184.45,184.44,1704820839000,9,1000.0,2024-01-09 11:20:39
192,184.4421,184.44,184.44,184.44,184.44,1704820840000,8,1000.0,2024-01-09 11:20:40
213,184.4448,184.4449,184.4449,184.4449,184.4449,1704820844000,5,4000.0,2024-01-09 11:20:44
1149,184.4506,184.45,184.455,184.455,184.45,1704820845000,15,1000.0,2024-01-09 11:20:45
772,184.4523,184.455,184.45,184.455,184.45,1704820846000,21,1000.0,2024-01-09 11:20:46
213,184.4467,184.45,184.45,184.45,184.45,1704820847000,6,1000.0,2024-01-09 11:20:47
425,184.4489,184.45,184.45,184.45,184.45,1704820849000,9,2000.0,2024-01-09 11:20:49
419,184.45,184.45,184.45,184.45,184.45,1704820850000,10,1000.0,2024-01-09 11:20:50
402,184.455,184.455,184.455,184.455,184.455,1704820852000,4,2000.0,2024-01-09 11:20:52
1165,184.4587,184.46,184.46,184.46,184.4501,1704820853000,21,1000.0,2024-01-09 11:20:53
402,184.46,184.46,184.46,184.46,184.46,1704820855000,5,2000.0,2024-01-09 11:20:55
401,184.452,184.45,184.4579,184.4579,184.45,1704820857000,3,2000.0,2024-01-09 11:20:57
1213,184.4548,184.455,184.455,184.455,184.455,1704820858000,5,1000.0,2024-01-09 11:20:58
1484,184.4641,184.46,184.465,184.465,184.46,1704820859000,12,1000.0,2024-01-09 11:20:59
797,184.4668,184.465,184.47,184.47,184.465,1704820860000,13,1000.0,2024-01-09 11:21:00
745,184.4684,184.4696,184.47,184.47,184.465,1704820861000,9,1000.0,2024-01-09 11:21:01
