volume,vw,open,close,high,low,t,num_trades,simpletime,date,vwap
3332.0,187.8713,187.865,187.87,187.88,187.865,1705598201000,45,11528,2024-01-18 11:16:41,187.45371333989013
536.0,187.8646,187.8645,187.865,187.865,187.8645,1705598202000,10,11529,2024-01-18 11:16:42,187.45371911508943
511.0,187.8641,187.8647,187.861,187.8647,187.861,1705598203000,6,11530,2024-01-18 11:16:43,187.45372461407206
2102.0,187.8698,187.8698,187.87,187.87,187.8698,1705598205000,16,11531,2024-01-18 11:16:45,187.45374754676857
770.0,187.8694,187.87,187.87,187.87,187.8657,1705598206000,15,11532,2024-01-18 11:16:46,187.45375593871478
793.0,187.8773,187.865,187.8828,187.8828,187.865,1705598207000,20,11533,2024-01-18 11:16:47,187.45376474523573
231.0,187.8779,187.875,187.875,187.875,187.875,1705598208000,6,11534,2024-01-18 11:16:48,187.4537673141305
373.0,187.8803,187.88,187.8776,187.88,187.8776,1705598209000,10,11535,2024-01-18 11:16:49,187.45377148557873
727.0,187.8781,187.88,187.8756,187.88,187.8756,1705598210000,11,11536,2024-01-18 11:16:50,187.4537795738193
3095.0,187.8871,187.88,187.889,187.89,187.88,1705598211000,39,11537,2024-01-18 11:16:51,187.45381473407355
1014.0,187.8824,187.875,187.885,187.8873,187.875,1705598212000,14,11538,2024-01-18 11:16:52,187.45382612727664
253.0,187.8881,187.89,187.89,187.89,187.89,1705598213000,11,11539,2024-01-18 11:16:53,187.45382900767123
450.0,187.8858,187.885,187.885,187.885,187.885,1705598214000,8,11540,2024-01-18 11:16:54,187.45383410367498
1163.0,187.8749,187.88,187.87,187.88,187.87,1705598215000,21,11541,2024-01-18 11:16:55,187.45384694113739
2175.0,187.8697,187.8699,187.8687,187.8699,187.8687,1705598217000,10,11542,2024-01-18 11:16:57,187.45387065071415
556.0,187.8689,187.8699,187.87,187.87,187.865,1705598218000,9,11543,2024-01-18 11:16:58,187.45387669955156
776.0,187.8735,187.87,187.885,187.885,187.87,1705598220000,17,11544,2024-01-18 11:17:00,187.45388523508745
379.0,187.8789,187.88,187.88,187.88,187.88,1705598221000,12,11545,2024-01-18 11:17:01,187.45388945738068
241.0,187.8795,187.879,187.879,187.879,187.879,1705598222000,5,11546,2024-01-18 11:17:02,187.45389214601562
246.0,187.8857,187.885,187.885,187.885,187.885,1705598224000,4,11547,2024-01-18 11:17:04,187.45389493037484
4173.0,187.8962,187.8899,187.895,187.9,187.8899,1705598225000,22,11548,2024-01-18 11:17:05,187.45394330553523
1152.0,187.8995,187.895,187.9,187.9099,187.895,1705598226000,13,11549,2024-01-18 11:17:06,187.45395675777058
3211.0,187.9171,187.905,187.91,187.9248,187.905,1705598227000,43,11550,2024-01-18 11:17:07,187.4539957302552
2415.0,187.9193,187.92,187.915,187.93,187.915,1705598228000,24,11551,2024-01-18 11:17:08,187.4540251764476
